sale_id,medicine,hospital,quantity,sales_value,year
638,Paracetamol,Fortis,225,2343,2021
639,Aspirin,Fortis,423,1686,2021
640,Aspirin,AIIMS,480,2933,2021
641,Atorvastatin,Manipal,136,1615,2021
642,Amoxicillin,Manipal,109,4724,2021
643,Paracetamol,Fortis,297,1195,2021
644,Paracetamol,Apollo,469,3468,2021
645,Metformin,Fortis,404,165,2021
646,Ibuprofen,Medanta,93,3011,2021
647,Paracetamol,Apollo,381,3054,2021
648,Amoxicillin,AIIMS,263,1853,2021
649,Atorvastatin,Medanta,21,2649,2021
650,Aspirin,Apollo,204,2795,2021
651,Aspirin,Fortis,330,4179,2021
652,Amoxicillin,Apollo,243,1519,2021
653,Amoxicillin,Medanta,367,1588,2021
654,Atorvastatin,Fortis,86,2870,2021
655,Atorvastatin,Manipal,242,3749,2021
656,Amoxicillin,Fortis,335,204,2021
657,Amoxicillin,AIIMS,324,3766,2021
658,Atorvastatin,Fortis,99,3152,2021
659,Paracetamol,Manipal,212,3395,2021
660,Metformin,Apollo,464,2351,2021
661,Atorvastatin,Apollo,22,994,2021
662,Amoxicillin,Medanta,385,1090,2021
663,Aspirin,Narayana,235,3526,2021
664,Metformin,Manipal,182,3688,2021
665,Aspirin,Medanta,177,1983,2021
666,Aspirin,Apollo,383,1744,2021
667,Amoxicillin,Manipal,473,1824,2021
668,Atorvastatin,Medanta,431,2358,2021
669,Ibuprofen,Medanta,129,4439,2021
670,Atorvastatin,Manipal,466,3238,2021
671,Aspirin,AIIMS,411,896,2021
672,Aspirin,Apollo,24,858,2021
673,Atorvastatin,AIIMS,61,2838,2021
674,Paracetamol,Medanta,212,1153,2021
675,Metformin,AIIMS,330,2670,2021
676,Ibuprofen,Narayana,424,3620,2021
677,Aspirin,Narayana,306,765,2021
678,Metformin,Medanta,382,420,2021
679,Paracetamol,Medanta,136,1051,2021
680,Metformin,Apollo,289,701,2021
681,Paracetamol,Medanta,144,752,2021
682,Amoxicillin,Apollo,449,3377,2021
683,Ibuprofen,Manipal,420,902,2021
684,Paracetamol,AIIMS,295,3118,2021
685,Aspirin,Medanta,13,3237,2021
686,Paracetamol,Medanta,188,852,2021
687,Atorvastatin,Fortis,479,3954,2021
688,Amoxicillin,Manipal,102,2904,2021
689,Ibuprofen,AIIMS,398,2890,2021
690,Ibuprofen,AIIMS,224,2895,2021
691,Atorvastatin,Medanta,301,2984,2021
692,Amoxicillin,Narayana,407,4882,2021
693,Amoxicillin,Medanta,118,2894,2021
694,Paracetamol,AIIMS,192,2883,2021
695,Metformin,Apollo,430,4525,2021
696,Ibuprofen,Medanta,302,3654,2021
697,Ibuprofen,Medanta,480,458,2021
698,Ibuprofen,Narayana,278,1829,2021
699,Aspirin,Medanta,415,1922,2021
700,Metformin,Fortis,201,289,2021
701,Amoxicillin,AIIMS,28,2052,2021
702,Atorvastatin,Narayana,339,2259,2021
703,Paracetamol,Fortis,338,2565,2021
704,Aspirin,Fortis,487,4871,2021
705,Atorvastatin,AIIMS,401,3903,2021
706,Metformin,Manipal,57,2771,2021
707,Metformin,Fortis,197,167,2021
708,Atorvastatin,Manipal,126,125,2021
709,Metformin,Fortis,364,1535,2021
710,Atorvastatin,Narayana,403,3690,2021
711,Ibuprofen,Narayana,388,2565,2021
712,Amoxicillin,AIIMS,452,965,2021
713,Paracetamol,Apollo,283,458,2021
714,Amoxicillin,Manipal,361,325,2021
715,Aspirin,Narayana,411,4618,2021
716,Metformin,Narayana,75,3352,2021
717,Paracetamol,AIIMS,491,1407,2021
718,Amoxicillin,Manipal,488,810,2021
719,Atorvastatin,AIIMS,146,2327,2021
720,Ibuprofen,Fortis,377,4227,2021
721,Metformin,Apollo,398,2547,2021
722,Metformin,Medanta,362,461,2021
723,Metformin,Narayana,254,3262,2021
724,Ibuprofen,Fortis,100,2481,2021
725,Atorvastatin,Narayana,430,2417,2021
726,Aspirin,Apollo,430,3627,2021
727,Atorvastatin,Apollo,242,343,2021
728,Paracetamol,Medanta,422,3153,2021
729,Aspirin,Medanta,402,1914,2021
730,Paracetamol,Apollo,343,3908,2021
731,Atorvastatin,Apollo,205,4442,2021
732,Metformin,Narayana,83,3766,2021
733,Ibuprofen,Manipal,66,3529,2021
734,Ibuprofen,Medanta,423,2522,2021
735,Ibuprofen,Apollo,309,256,2021
736,Amoxicillin,Manipal,397,2022,2021
737,Amoxicillin,Narayana,339,2845,2021
738,Paracetamol,Manipal,385,1129,2021
739,Aspirin,Medanta,45,402,2021
740,Atorvastatin,Apollo,70,4366,2021
741,Metformin,AIIMS,400,1733,2021
742,Aspirin,AIIMS,41,1818,2021
743,Aspirin,Medanta,295,2526,2021
744,Paracetamol,Medanta,194,4631,2021
745,Paracetamol,Apollo,79,1100,2021
746,Metformin,Manipal,193,305,2021
747,Paracetamol,Apollo,311,2371,2021
748,Ibuprofen,Manipal,82,2479,2021
749,Atorvastatin,Narayana,339,798,2021
750,Paracetamol,Narayana,74,351,2021
751,Ibuprofen,Narayana,11,3488,2021
752,Ibuprofen,Manipal,482,708,2021
753,Atorvastatin,AIIMS,336,3634,2021
754,Ibuprofen,AIIMS,413,2797,2021
755,Atorvastatin,Manipal,204,607,2021
756,Ibuprofen,Medanta,330,1044,2021
757,Ibuprofen,Medanta,435,1724,2021
758,Atorvastatin,AIIMS,86,1206,2021
759,Metformin,Narayana,295,1687,2021
760,Metformin,Fortis,282,3256,2021
761,Aspirin,Manipal,470,672,2021
762,Aspirin,Medanta,401,3722,2021
763,Atorvastatin,Manipal,214,4122,2021
764,Ibuprofen,Fortis,493,1175,2021
765,Amoxicillin,Apollo,392,3493,2021
766,Amoxicillin,AIIMS,234,1345,2021
767,Aspirin,AIIMS,494,3686,2021
768,Atorvastatin,Manipal,367,487,2021
769,Metformin,Manipal,312,601,2021
770,Ibuprofen,AIIMS,15,693,2021
771,Metformin,Manipal,296,1365,2021
772,Paracetamol,Fortis,309,4263,2021
773,Atorvastatin,Narayana,391,1908,2021
774,Paracetamol,Apollo,161,4130,2021
775,Metformin,Medanta,150,610,2021
776,Metformin,Fortis,348,1869,2021
777,Ibuprofen,Fortis,167,1748,2021
778,Aspirin,Manipal,135,596,2021
779,Paracetamol,Apollo,496,3539,2021
780,Metformin,Manipal,133,3592,2021
781,Amoxicillin,Manipal,134,3956,2021
782,Metformin,Fortis,163,611,2021
783,Paracetamol,Manipal,479,1120,2021
784,Metformin,Narayana,32,335,2021
785,Amoxicillin,Manipal,388,1505,2021
786,Aspirin,Apollo,220,4916,2021
787,Atorvastatin,Medanta,299,1388,2021
788,Ibuprofen,Fortis,323,3991,2021
789,Aspirin,Fortis,63,1564,2021
790,Amoxicillin,Medanta,365,2731,2021
791,Metformin,Medanta,53,1281,2021
792,Amoxicillin,Apollo,244,3486,2021
793,Metformin,Fortis,352,3967,2021
794,Metformin,Apollo,443,2053,2021
795,Metformin,Narayana,281,3270,2021
796,Atorvastatin,AIIMS,356,305,2021
797,Atorvastatin,AIIMS,173,2885,2021
798,Paracetamol,Medanta,422,109,2021
799,Atorvastatin,Narayana,119,1127,2021
800,Metformin,Narayana,278,3162,2021
801,Amoxicillin,Apollo,149,2512,2021
802,Ibuprofen,Apollo,231,4032,2021
803,Aspirin,Medanta,450,1224,2021
804,Amoxicillin,Narayana,55,4152,2021
805,Amoxicillin,AIIMS,21,2709,2021
806,Paracetamol,Narayana,106,2194,2021
807,Aspirin,Apollo,475,433,2021
808,Aspirin,AIIMS,207,2949,2021
809,Amoxicillin,AIIMS,154,114,2021
810,Paracetamol,Manipal,89,261,2021
811,Aspirin,Manipal,170,3563,2021
812,Atorvastatin,Manipal,412,3001,2021
813,Amoxicillin,AIIMS,194,4058,2021
814,Aspirin,Medanta,17,4572,2021
815,Ibuprofen,Narayana,205,490,2021
816,Paracetamol,AIIMS,483,4538,2021
817,Ibuprofen,Apollo,210,1107,2021
818,Amoxicillin,AIIMS,58,1687,2021
819,Paracetamol,Medanta,244,3003,2021
820,Aspirin,AIIMS,435,3054,2021
821,Aspirin,Fortis,143,4709,2021
822,Atorvastatin,Apollo,303,1516,2021
823,Amoxicillin,Apollo,454,2587,2021
824,Paracetamol,Narayana,13,4641,2021
825,Aspirin,Manipal,422,2806,2021
826,Metformin,Fortis,201,884,2021
827,Aspirin,Narayana,292,4401,2021
828,Aspirin,Apollo,75,3205,2021
829,Atorvastatin,Medanta,189,3133,2021
830,Ibuprofen,AIIMS,257,2064,2021
831,Ibuprofen,Medanta,255,4293,2021
832,Amoxicillin,Medanta,364,2217,2021
833,Atorvastatin,Narayana,156,2038,2021
834,Metformin,Manipal,62,1291,2021
835,Ibuprofen,Manipal,137,4730,2021
836,Amoxicillin,Fortis,162,4990,2021
837,Metformin,Fortis,465,4858,2021
838,Ibuprofen,Narayana,430,3911,2021
839,Paracetamol,Medanta,216,668,2021
840,Metformin,Manipal,412,4228,2021
841,Ibuprofen,Narayana,396,574,2021
842,Ibuprofen,Fortis,240,1096,2021
843,Amoxicillin,Narayana,224,1160,2021
844,Paracetamol,Medanta,61,4987,2021
845,Paracetamol,Medanta,281,2474,2021
846,Atorvastatin,Manipal,216,2781,2021
847,Paracetamol,AIIMS,245,4362,2021
848,Amoxicillin,Narayana,31,421,2021
849,Amoxicillin,AIIMS,260,3998,2021
850,Paracetamol,Narayana,369,1722,2021
851,Ibuprofen,Apollo,384,1741,2021
852,Paracetamol,Narayana,71,1775,2021
853,Paracetamol,Manipal,349,123,2021
854,Atorvastatin,Manipal,37,1307,2021
855,Atorvastatin,Medanta,73,2203,2021
856,Metformin,Fortis,439,1667,2021
857,Ibuprofen,Apollo,406,2187,2021
858,Metformin,Medanta,330,1828,2021
859,Atorvastatin,Narayana,203,1097,2021
860,Atorvastatin,Fortis,232,2783,2021
861,Ibuprofen,Apollo,342,3764,2021
862,Amoxicillin,Apollo,350,4040,2021
863,Metformin,Medanta,65,3536,2021
864,Aspirin,Narayana,287,2980,2021
865,Atorvastatin,Medanta,31,4536,2021
866,Atorvastatin,Manipal,199,2355,2021
867,Amoxicillin,Narayana,151,3908,2021
868,Aspirin,Narayana,78,617,2021
869,Amoxicillin,Medanta,396,3815,2021
870,Aspirin,Manipal,427,2367,2021
871,Amoxicillin,AIIMS,59,1373,2021
872,Metformin,AIIMS,367,1488,2021
873,Ibuprofen,Manipal,58,690,2021
874,Atorvastatin,Fortis,236,2510,2021
875,Amoxicillin,Narayana,117,3369,2021
876,Ibuprofen,Apollo,143,4674,2021
877,Paracetamol,Narayana,11,198,2021
878,Paracetamol,Manipal,298,3049,2021
879,Aspirin,AIIMS,378,4586,2021
880,Ibuprofen,Narayana,357,1711,2021
881,Paracetamol,Fortis,167,368,2021
882,Amoxicillin,Apollo,105,1423,2021
883,Metformin,Fortis,475,3000,2021
884,Aspirin,AIIMS,473,1606,2021
885,Metformin,Manipal,365,3328,2021
886,Metformin,Apollo,279,1143,2021
887,Metformin,Apollo,348,4221,2021
888,Ibuprofen,Manipal,442,4119,2021
889,Metformin,Narayana,488,636,2021
890,Paracetamol,Apollo,495,3659,2021
891,Ibuprofen,Manipal,133,1294,2021
892,Ibuprofen,Medanta,443,1969,2021
893,Atorvastatin,Fortis,495,2851,2021
894,Paracetamol,Narayana,343,1159,2021
895,Aspirin,Narayana,410,3003,2021
896,Ibuprofen,Apollo,265,2328,2021
897,Aspirin,Narayana,338,2464,2021
898,Ibuprofen,AIIMS,104,2305,2021
899,Aspirin,Medanta,369,1763,2021
900,Paracetamol,Fortis,201,3806,2021
901,Ibuprofen,Manipal,217,3532,2021
902,Atorvastatin,Narayana,280,1497,2021
903,Ibuprofen,Fortis,254,2023,2021
904,Metformin,Manipal,404,883,2021
905,Amoxicillin,Apollo,219,2620,2021
906,Metformin,Narayana,470,4924,2021
907,Amoxicillin,Manipal,67,3868,2021
908,Paracetamol,AIIMS,352,3768,2021
909,Metformin,Fortis,299,1888,2021
910,Atorvastatin,Fortis,16,2026,2021
911,Ibuprofen,Narayana,133,1030,2021
912,Amoxicillin,AIIMS,393,360,2021
913,Paracetamol,Apollo,76,3107,2021
914,Metformin,Narayana,76,3174,2021
915,Amoxicillin,Fortis,411,3364,2021
916,Metformin,Apollo,435,727,2021
917,Paracetamol,Manipal,153,4348,2021
918,Aspirin,Narayana,148,1320,2021
919,Paracetamol,Fortis,285,1181,2021
920,Atorvastatin,Fortis,250,2910,2021
921,Aspirin,Apollo,456,186,2021
922,Metformin,Manipal,471,3388,2021
923,Paracetamol,Medanta,222,565,2021
924,Atorvastatin,Narayana,399,4349,2021
925,Amoxicillin,Medanta,103,4622,2021
926,Paracetamol,Manipal,79,3534,2021
927,Paracetamol,Apollo,490,267,2021
928,Metformin,Narayana,470,2256,2021
929,Ibuprofen,Manipal,23,2960,2021
930,Ibuprofen,Apollo,23,2234,2021
931,Aspirin,Medanta,86,4445,2021
932,Atorvastatin,Apollo,100,1877,2021
933,Atorvastatin,Fortis,282,3268,2021
934,Aspirin,Narayana,440,2871,2021
935,Atorvastatin,Medanta,192,1905,2021
936,Paracetamol,AIIMS,224,997,2021
937,Amoxicillin,AIIMS,491,1224,2021
938,Metformin,Manipal,318,4574,2021
939,Metformin,Apollo,328,1355,2021
940,Aspirin,Apollo,251,3467,2021
941,Ibuprofen,Manipal,484,616,2021
942,Ibuprofen,Narayana,348,2558,2021
943,Metformin,Apollo,482,4310,2021
944,Ibuprofen,Apollo,277,3412,2021
945,Atorvastatin,Apollo,152,3456,2021
946,Paracetamol,Narayana,328,1728,2021
947,Metformin,AIIMS,444,3966,2021
948,Ibuprofen,Medanta,66,2715,2021
949,Atorvastatin,Medanta,135,808,2021
950,Atorvastatin,Apollo,473,1613,2021
951,Amoxicillin,Narayana,481,1208,2021
952,Atorvastatin,Narayana,310,3317,2021
953,Metformin,Medanta,179,501,2021
954,Amoxicillin,Manipal,421,333,2021
955,Metformin,Narayana,249,4208,2021
956,Aspirin,Fortis,239,326,2021
957,Amoxicillin,Fortis,116,1810,2021
958,Amoxicillin,Narayana,325,2762,2021
959,Ibuprofen,Manipal,223,4521,2021
960,Aspirin,AIIMS,199,3558,2021
961,Amoxicillin,Manipal,327,4955,2021
962,Ibuprofen,AIIMS,496,4925,2021
963,Aspirin,Apollo,414,565,2021
964,Aspirin,Narayana,371,3596,2021
965,Metformin,Fortis,27,3297,2021
966,Atorvastatin,Medanta,340,1786,2021
967,Ibuprofen,Apollo,303,4898,2021
968,Ibuprofen,Medanta,211,3610,2021
969,Paracetamol,Fortis,294,2221,2021
970,Atorvastatin,AIIMS,126,3308,2021
971,Paracetamol,Manipal,451,204,2021
972,Metformin,Fortis,176,529,2021
973,Metformin,Manipal,21,3475,2021
974,Metformin,Fortis,19,3068,2021
975,Paracetamol,Manipal,146,2342,2021
976,Metformin,AIIMS,464,409,2021
977,Paracetamol,Medanta,230,2110,2021
978,Amoxicillin,Fortis,77,1839,2021
979,Amoxicillin,Narayana,312,802,2021
980,Paracetamol,AIIMS,235,4801,2021
981,Aspirin,Manipal,322,4369,2021
982,Aspirin,AIIMS,199,2460,2021
983,Paracetamol,Narayana,31,1989,2021
984,Atorvastatin,AIIMS,369,2260,2021
985,Ibuprofen,AIIMS,114,4752,2021
986,Metformin,Manipal,27,3812,2021
987,Ibuprofen,Apollo,470,4069,2021
988,Amoxicillin,AIIMS,412,2608,2021
989,Metformin,Narayana,111,4298,2021
990,Metformin,Narayana,484,3081,2021
991,Paracetamol,Medanta,391,4267,2021
992,Atorvastatin,Apollo,194,1255,2021
993,Amoxicillin,Medanta,205,372,2021
994,Aspirin,Manipal,469,2843,2021
995,Amoxicillin,Narayana,449,3933,2021
996,Ibuprofen,Fortis,449,4789,2021
997,Metformin,AIIMS,342,1183,2021
998,Ibuprofen,AIIMS,175,4432,2021
999,Atorvastatin,Medanta,170,555,2021
1000,Paracetamol,Fortis,441,4218,2021
1001,Paracetamol,Fortis,119,2281,2021
1002,Atorvastatin,Narayana,212,1735,2021
1003,Paracetamol,Medanta,10,3589,2021
1004,Ibuprofen,AIIMS,223,3597,2021
1005,Amoxicillin,Apollo,113,1698,2021
1006,Amoxicillin,AIIMS,105,2633,2021
1007,Aspirin,Apollo,118,3599,2021
1008,Metformin,Narayana,333,816,2021
1009,Amoxicillin,AIIMS,493,4069,2021
1010,Atorvastatin,Apollo,279,374,2021
1011,Ibuprofen,Medanta,309,2055,2021
1012,Atorvastatin,AIIMS,356,4881,2021
1013,Metformin,Medanta,292,2514,2021
1014,Aspirin,AIIMS,393,4588,2021
1015,Atorvastatin,AIIMS,199,593,2021
1016,Paracetamol,Fortis,315,2519,2021
1017,Paracetamol,Apollo,288,4465,2021
1018,Amoxicillin,AIIMS,72,3266,2021
1019,Aspirin,Medanta,130,4852,2021
1020,Ibuprofen,Medanta,333,859,2021
1021,Ibuprofen,Medanta,193,588,2021
1022,Ibuprofen,Manipal,272,255,2021
1023,Amoxicillin,Narayana,184,3661,2021
1024,Paracetamol,Medanta,116,4951,2021
1025,Ibuprofen,Manipal,197,3780,2021
1026,Atorvastatin,Fortis,270,1355,2021
1027,Ibuprofen,Fortis,241,4960,2021
1028,Atorvastatin,Medanta,436,2860,2021
1029,Paracetamol,Manipal,212,2895,2021
1030,Metformin,Apollo,141,3284,2021
1031,Metformin,Narayana,153,2481,2021
1032,Atorvastatin,Fortis,430,3383,2021
1033,Amoxicillin,Apollo,487,2939,2021
1034,Aspirin,Manipal,278,290,2021
1035,Aspirin,Medanta,190,250,2021
1036,Amoxicillin,Medanta,248,1609,2021
1037,Metformin,Fortis,347,4790,2021
1038,Paracetamol,Manipal,67,2210,2021
1039,Metformin,Narayana,61,3745,2021
1040,Paracetamol,Medanta,151,3705,2021
1041,Metformin,Medanta,453,4121,2021
1042,Amoxicillin,Manipal,310,1497,2021
1043,Atorvastatin,AIIMS,278,2644,2021
1044,Metformin,Narayana,352,4993,2021
1045,Paracetamol,Medanta,80,143,2021
1046,Paracetamol,Apollo,462,3100,2021
1047,Aspirin,Fortis,174,3282,2021
1048,Amoxicillin,Narayana,300,3134,2021
1049,Paracetamol,Manipal,433,2510,2021
1050,Aspirin,Apollo,24,2348,2021
1051,Amoxicillin,Fortis,413,3087,2021
1052,Paracetamol,AIIMS,179,3915,2021
1053,Paracetamol,Fortis,204,2187,2021
1054,Metformin,Narayana,368,4623,2021
1055,Metformin,Medanta,496,3337,2021
1056,Paracetamol,Medanta,368,4202,2021
1057,Ibuprofen,AIIMS,79,2889,2021
1058,Paracetamol,Apollo,460,1292,2021
1059,Aspirin,Fortis,74,3209,2021
1060,Aspirin,Medanta,25,1686,2021
1061,Metformin,AIIMS,400,2337,2021
1062,Amoxicillin,AIIMS,166,1591,2021
1063,Metformin,Apollo,469,539,2021
1064,Atorvastatin,Narayana,405,1930,2021
1065,Paracetamol,Apollo,80,4447,2021
1066,Amoxicillin,Manipal,232,1001,2021
1067,Paracetamol,Manipal,141,2371,2021
1068,Ibuprofen,Apollo,467,4257,2021
1069,Atorvastatin,Narayana,211,3525,2021
1070,Ibuprofen,Narayana,212,182,2021
1071,Ibuprofen,AIIMS,338,3941,2021
1072,Atorvastatin,Fortis,150,1468,2021
1073,Paracetamol,Medanta,272,1265,2021
1074,Metformin,Manipal,392,3382,2021
1075,Metformin,Narayana,91,3370,2021
1076,Aspirin,Fortis,264,577,2021
1077,Aspirin,Medanta,433,4926,2021
1078,Aspirin,Fortis,99,2614,2021
1079,Paracetamol,Narayana,177,2598,2021
1080,Atorvastatin,Apollo,434,4615,2021
1081,Amoxicillin,Fortis,76,3482,2021
1082,Atorvastatin,Narayana,254,1084,2021
1083,Paracetamol,Manipal,256,1951,2021
1084,Amoxicillin,Manipal,14,2122,2021
1085,Paracetamol,Apollo,396,4929,2021
1086,Atorvastatin,Manipal,384,3574,2021
1087,Metformin,Narayana,73,1316,2021
1088,Ibuprofen,Fortis,405,3176,2021
1089,Atorvastatin,Apollo,263,450,2021
1090,Atorvastatin,Apollo,301,1427,2021
1091,Ibuprofen,Apollo,362,2051,2021
1092,Aspirin,Fortis,114,206,2021
1093,Atorvastatin,AIIMS,490,1362,2021
1094,Ibuprofen,Fortis,388,3738,2021
1095,Atorvastatin,AIIMS,31,4647,2021
1096,Aspirin,Fortis,491,333,2021
1097,Atorvastatin,AIIMS,129,3104,2021
1098,Aspirin,AIIMS,51,1909,2021
1099,Aspirin,Fortis,126,2849,2021
1100,Paracetamol,Manipal,440,3868,2021
1101,Metformin,AIIMS,46,2431,2021
1102,Ibuprofen,AIIMS,429,239,2021
1103,Aspirin,Fortis,253,1156,2021
1104,Metformin,Apollo,85,1504,2021
1105,Paracetamol,Narayana,391,3805,2021
1106,Metformin,Medanta,197,4735,2021
1107,Aspirin,Narayana,330,1405,2021
1108,Aspirin,Manipal,266,2595,2021
1109,Ibuprofen,Manipal,292,4151,2021
1110,Atorvastatin,Apollo,270,4769,2021
1111,Atorvastatin,Manipal,194,4119,2021
1112,Ibuprofen,Medanta,88,2302,2021
1113,Ibuprofen,Apollo,295,2014,2021
1114,Atorvastatin,Apollo,174,4108,2021
1115,Atorvastatin,Medanta,240,2926,2021
1116,Paracetamol,Manipal,385,1634,2021
1117,Amoxicillin,Narayana,412,2259,2021
1118,Amoxicillin,AIIMS,124,756,2021
1119,Aspirin,Narayana,410,4482,2021
1120,Paracetamol,Manipal,28,1755,2021
1121,Atorvastatin,Manipal,175,4722,2021
1122,Amoxicillin,Fortis,274,4835,2021
1123,Metformin,Narayana,273,1819,2021
1124,Aspirin,Apollo,129,644,2021
1125,Metformin,Medanta,50,871,2021
1126,Metformin,Medanta,239,4674,2021
1127,Ibuprofen,Narayana,487,2352,2021
1128,Amoxicillin,AIIMS,305,4323,2021
1129,Paracetamol,Fortis,211,4144,2021
1130,Atorvastatin,Fortis,412,2650,2021
1131,Aspirin,AIIMS,321,386,2021
1132,Aspirin,Medanta,106,3694,2021
1133,Aspirin,AIIMS,308,615,2021
1134,Metformin,Apollo,402,1602,2021
1135,Amoxicillin,Manipal,199,4809,2021
1136,Ibuprofen,Narayana,22,2608,2021
1137,Atorvastatin,Apollo,122,4560,2021
1138,Amoxicillin,AIIMS,314,4109,2021
1139,Atorvastatin,Fortis,401,1455,2021
1140,Ibuprofen,Medanta,496,581,2021
1141,Ibuprofen,Apollo,18,4777,2021
1142,Amoxicillin,Manipal,429,1949,2021
1143,Ibuprofen,AIIMS,39,4931,2021
1144,Metformin,Apollo,64,2210,2021
1145,Amoxicillin,Apollo,322,1993,2021
1146,Ibuprofen,Fortis,84,2388,2021
1147,Atorvastatin,Medanta,148,1554,2021
1148,Paracetamol,Fortis,282,4690,2021
1149,Metformin,Fortis,496,4530,2021
1150,Paracetamol,Medanta,15,2781,2021
1151,Amoxicillin,Narayana,338,2415,2021
1152,Atorvastatin,Fortis,186,4040,2021
1153,Atorvastatin,Narayana,274,760,2021
1154,Ibuprofen,Fortis,148,3458,2021
1155,Atorvastatin,Manipal,249,4686,2021
1156,Ibuprofen,AIIMS,191,1395,2021
1157,Aspirin,Apollo,316,705,2021
1158,Atorvastatin,Apollo,188,1364,2021
1159,Amoxicillin,Manipal,116,2888,2021
1160,Metformin,Narayana,330,2926,2021
1161,Amoxicillin,AIIMS,445,2800,2021
1162,Paracetamol,Fortis,75,1300,2021
1163,Metformin,Fortis,10,3267,2021
1164,Atorvastatin,Fortis,188,1638,2021
1165,Aspirin,Manipal,317,1092,2021
1166,Amoxicillin,Fortis,282,3979,2021
1167,Ibuprofen,AIIMS,237,3792,2021
1168,Paracetamol,Medanta,250,4292,2021
1169,Amoxicillin,Medanta,213,451,2021
1170,Amoxicillin,Narayana,463,4095,2021
1171,Metformin,Apollo,205,1044,2021
1172,Metformin,Manipal,283,484,2021
1173,Aspirin,Medanta,137,2280,2021
1174,Paracetamol,Manipal,213,699,2021
1175,Ibuprofen,Narayana,103,3756,2021
1176,Paracetamol,Narayana,498,3242,2021
1177,Aspirin,Manipal,79,3507,2021
1178,Ibuprofen,Medanta,12,493,2021
1179,Aspirin,Medanta,36,1990,2021
1180,Aspirin,Manipal,426,988,2021
1181,Amoxicillin,Manipal,234,1620,2021
1182,Metformin,Narayana,96,2485,2021
1183,Atorvastatin,AIIMS,172,4063,2021
1184,Amoxicillin,Narayana,368,4906,2021
1185,Paracetamol,Fortis,392,4519,2021
1186,Aspirin,Medanta,16,882,2021
1187,Aspirin,Medanta,490,3253,2021
1188,Aspirin,Medanta,203,363,2021
1189,Aspirin,Fortis,72,4681,2021
1190,Paracetamol,Fortis,421,4253,2021
1191,Metformin,AIIMS,372,936,2021
1192,Atorvastatin,Narayana,198,4644,2021
1193,Atorvastatin,Fortis,163,952,2021
1194,Paracetamol,Medanta,333,1881,2021
1195,Atorvastatin,Apollo,49,3594,2021
1196,Paracetamol,Apollo,338,1406,2021
1197,Ibuprofen,Medanta,442,4941,2021
1198,Aspirin,Narayana,85,159,2021
1199,Paracetamol,AIIMS,230,4152,2021
1200,Metformin,Narayana,97,1456,2021
1201,Ibuprofen,Narayana,54,4417,2022
1202,Metformin,Fortis,72,3899,2022
1203,Atorvastatin,Medanta,207,1711,2022
1204,Metformin,Fortis,435,3267,2022
1205,Aspirin,Manipal,272,587,2022
1206,Metformin,Apollo,313,4635,2022
1207,Atorvastatin,Medanta,20,656,2022
1208,Paracetamol,Fortis,410,1820,2022
1209,Metformin,AIIMS,66,4417,2022
1210,Aspirin,Manipal,441,290,2022
1211,Paracetamol,Manipal,15,3222,2022
1212,Paracetamol,AIIMS,130,4389,2022
1213,Atorvastatin,Manipal,307,4642,2022
1214,Metformin,AIIMS,480,4567,2022
1215,Ibuprofen,Apollo,118,107,2022
1216,Metformin,Medanta,87,2582,2022
1217,Atorvastatin,Medanta,323,2514,2022
1218,Aspirin,Manipal,54,3067,2022
1219,Aspirin,Fortis,494,3974,2022
1220,Paracetamol,Narayana,56,3940,2022
1221,Atorvastatin,AIIMS,23,2744,2022
1222,Ibuprofen,Medanta,81,2469,2022
1223,Amoxicillin,Narayana,415,4960,2022
1224,Paracetamol,Narayana,340,4736,2022
1225,Aspirin,Medanta,228,502,2022
1226,Metformin,Fortis,121,1473,2022
1227,Metformin,Narayana,429,3437,2022
1228,Amoxicillin,Fortis,447,2899,2022
1229,Aspirin,Narayana,136,1820,2022
1230,Aspirin,Manipal,300,1259,2022
1231,Amoxicillin,Manipal,469,3541,2022
1232,Aspirin,Apollo,285,3078,2022
1233,Metformin,Apollo,10,1427,2022
1234,Atorvastatin,Narayana,296,2757,2022
1235,Metformin,Manipal,31,4071,2022
1236,Atorvastatin,Fortis,420,785,2022
1237,Paracetamol,AIIMS,426,2052,2022
1238,Metformin,Manipal,346,1605,2022
1239,Ibuprofen,AIIMS,475,575,2022
1240,Metformin,Medanta,30,4494,2022
1241,Aspirin,Medanta,135,4592,2022
1242,Atorvastatin,AIIMS,206,567,2022
1243,Ibuprofen,Narayana,120,1744,2022
1244,Metformin,Apollo,468,517,2022
1245,Aspirin,Manipal,162,4087,2022
1246,Ibuprofen,Apollo,476,4801,2022
1247,Paracetamol,Medanta,409,3780,2022
